DATE	CPIAUCSL	MEDCPIM158SFRBCLE	PCEPI	PCEPILFE	PCETRIM12M159SFRBDAL	TRMMEANCPIM158SFRBCLE
1971-03-01	40.000		21.542	22.853		
1971-04-01	40.100		21.626	22.939		
1971-05-01	40.300		21.717	23.039		
1971-06-01	40.500		21.813	23.129		
1971-07-01	40.600		21.879	23.218		
1971-08-01	40.700		21.942	23.251		
1971-09-01	40.800		21.975	23.289		
1971-10-01	40.900		22.009	23.326		
1971-11-01	41.000		22.054	23.379		
1971-12-01	41.100		22.141	23.452		
1972-01-01	41.200		22.232	23.552		
1972-02-01	41.400		22.319	23.615		
1972-03-01	41.400		22.351	23.662		
1972-04-01	41.500		22.386	23.717		
1972-05-01	41.600		22.434	23.772		
1972-06-01	41.700		22.469	23.819		
1972-07-01	41.800		22.549	23.888		
1972-08-01	41.900		22.615	23.938		
1972-09-01	42.100		22.716	24.018		
1972-10-01	42.200		22.741	24.032		
1972-11-01	42.400		22.809	24.095		
1972-12-01	42.500		22.882	24.168		
1973-01-01	42.700		22.951	24.183		
1973-02-01	43.000		23.072	24.259		
1973-03-01	43.400		23.235	24.357		
1973-04-01	43.700		23.408	24.498		
1973-05-01	43.900		23.523	24.593		
1973-06-01	44.200		23.658	24.699		
1973-07-01	44.200		23.744	24.805		
1973-08-01	45.000		24.017	24.921		
1973-09-01	45.200		24.113	25.046		
1973-10-01	45.600		24.249	25.143		
1973-11-01	45.900		24.448	25.264		
1973-12-01	46.300		24.649	25.404		
1974-01-01	46.800		24.885	25.529		
1974-02-01	47.300		25.175	25.692		
1974-03-01	47.800		25.467	25.892		
1974-04-01	48.100		25.647	26.086		
1974-05-01	48.600		25.900	26.337		
1974-06-01	49.000		26.119	26.607		
1974-07-01	49.300		26.312	26.843		
1974-08-01	49.900		26.587	27.101		
1974-09-01	50.600		26.863	27.345		
1974-10-01	51.000		27.056	27.559		
1974-11-01	51.500		27.259	27.760		
1974-12-01	51.900		27.474	27.956		
1975-01-01	52.300		27.645	28.119		
1975-02-01	52.600		27.795	28.318		
1975-03-01	52.800		27.889	28.466		
1975-04-01	53.000		27.984	28.604		
1975-05-01	53.100		28.095	28.725		
1975-06-01	53.500		28.271	28.866		
1975-07-01	54.000		28.514	29.044		
1975-08-01	54.200		28.637	29.144		
1975-09-01	54.600		28.779	29.302		
1975-10-01	54.900		28.946	29.448		
1975-11-01	55.300		29.132	29.643		
1975-12-01	55.600		29.293	29.823		
1976-01-01	55.800		29.405	29.976		
1976-02-01	55.900		29.442	30.095		
